月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量
2,63000,臺北市,6300100,松山區,自強里,923457
2,63000,臺北市,6300100,松山區,龍田里,756297
2,63000,臺北市,6300100,松山區,松基里,1409782
2,63000,臺北市,6300100,松山區,中正里,1073161
2,63000,臺北市,6300100,松山區,富泰里,1040096
2,63000,臺北市,6300100,松山區,復盛里,1593970
2,63000,臺北市,6300100,松山區,復建里,2196
2,63000,臺北市,6300100,松山區,吉仁里,2480
2,63000,臺北市,6300100,松山區,敦化里,--
2,63000,臺北市,6300100,松山區,復源里,--
2,63000,臺北市,6300100,松山區,精忠里,--
2,63000,臺北市,6300100,松山區,東榮里,--
2,63000,臺北市,6300100,松山區,富錦里,--
2,63000,臺北市,6300100,松山區,東昌里,--
2,63000,臺北市,6300100,松山區,民有里,--
2,63000,臺北市,6300100,松山區,介壽里,942517
2,63000,臺北市,6300100,松山區,三民里,749807
2,63000,臺北市,6300100,松山區,新東里,939420
2,63000,臺北市,6300100,松山區,民福里,78963
2,63000,臺北市,6300100,松山區,中華里,998238
2,63000,臺北市,6300100,松山區,吉祥里,2488784
2,63000,臺北市,6300100,松山區,莊敬里,666984
2,63000,臺北市,6300100,松山區,慈祐里,1994236
2,63000,臺北市,6300100,松山區,福成里,731849
2,63000,臺北市,6300100,松山區,新益里,860760
2,63000,臺北市,6300100,松山區,美仁里,836642
2,63000,臺北市,6300100,松山區,東勢里,1196670
2,63000,臺北市,6300100,松山區,中崙里,961423
2,63000,臺北市,6300100,松山區,新聚里,2303328
2,63000,臺北市,6300100,松山區,復勢里,1739835
2,63000,臺北市,6300100,松山區,鵬程里,1397492
2,63000,臺北市,6300100,松山區,東光里,1945881
2,63000,臺北市,6300100,松山區,安平里,2225342
2,63000,臺北市,6300200,信義區,永吉里,1138547
2,63000,臺北市,6300200,信義區,四育里,1276392
2,63000,臺北市,6300200,信義區,景聯里,228808
2,63000,臺北市,6300200,信義區,雅祥里,1079156
2,63000,臺北市,6300200,信義區,敦厚里,595
2,63000,臺北市,6300200,信義區,安康里,--
2,63000,臺北市,6300200,信義區,景勤里,3232
2,63000,臺北市,6300200,信義區,五全里,447
2,63000,臺北市,6300200,信義區,六藝里,568
2,63000,臺北市,6300200,信義區,黎平里,71
2,63000,臺北市,6300200,信義區,富台里,639
2,63000,臺北市,6300200,信義區,國業里,--
2,63000,臺北市,6300200,信義區,松隆里,--
2,63000,臺北市,6300200,信義區,松光里,--
2,63000,臺北市,6300200,信義區,中坡里,--
2,63000,臺北市,6300200,信義區,中行里,--
2,63000,臺北市,6300200,信義區,大道里,--
2,63000,臺北市,6300200,信義區,大仁里,--
2,63000,臺北市,6300200,信義區,四維里,--
2,63000,臺北市,6300200,信義區,永春里,--
2,63000,臺北市,6300200,信義區,長春里,--
2,63000,臺北市,6300200,信義區,廣居里,--
2,63000,臺北市,6300200,信義區,新仁里,--
2,63000,臺北市,6300200,信義區,興雅里,--
2,63000,臺北市,6300200,信義區,黎忠里,--
2,63000,臺北市,6300200,信義區,嘉興里,--
2,63000,臺北市,6300200,信義區,黎順里,--
2,63000,臺北市,6300200,信義區,松友里,219
2,63000,臺北市,6300200,信義區,黎安里,2603
2,63000,臺北市,6300200,信義區,五常里,878740
2,63000,臺北市,6300200,信義區,興隆里,256617
2,63000,臺北市,6300200,信義區,中興里,677625
2,63000,臺北市,6300200,信義區,雙和里,602637
2,63000,臺北市,6300200,信義區,西村里,1002924
2,63000,臺北市,6300200,信義區,正和里,1236147
2,63000,臺北市,6300200,信義區,惠安里,1750220
2,63000,臺北市,6300200,信義區,泰和里,2041100
2,63000,臺北市,6300200,信義區,景新里,1960553
2,63000,臺北市,6300200,信義區,三犁里,2044900
2,63000,臺北市,6300200,信義區,三張里,2773814
2,63000,臺北市,6300200,信義區,六合里,2333794
2,63000,臺北市,6300300,大安區,仁愛里,--
2,63000,臺北市,6300300,大安區,德安里,5229
2,63000,臺北市,6300300,大安區,仁慈里,1372
2,63000,臺北市,6300300,大安區,群英里,--
2,63000,臺北市,6300300,大安區,群賢里,--
2,63000,臺北市,6300300,大安區,龍雲里,--
2,63000,臺北市,6300300,大安區,住安里,--
2,63000,臺北市,6300300,大安區,龍坡里,855986
2,63000,臺北市,6300300,大安區,大學里,2007492
2,63000,臺北市,6300300,大安區,車層里,6325
2,63000,臺北市,6300300,大安區,民輝里,65753
2,63000,臺北市,6300300,大安區,錦泰里,130687
2,63000,臺北市,6300300,大安區,建倫里,--
2,63000,臺北市,6300300,大安區,學府里,274784
2,63000,臺北市,6300300,大安區,錦華里,--
2,63000,臺北市,6300300,大安區,臥龍里,--
2,63000,臺北市,6300300,大安區,龍生里,--
2,63000,臺北市,6300300,大安區,古莊里,38879
2,63000,臺北市,6300300,大安區,龍泉里,--
2,63000,臺北市,6300300,大安區,昌隆里,--
2,63000,臺北市,6300300,大安區,義村里,--
2,63000,臺北市,6300300,大安區,義安里,--
2,63000,臺北市,6300300,大安區,龍圖里,--
2,63000,臺北市,6300300,大安區,新龍里,--
2,63000,臺北市,6300300,大安區,龍陣里,--
2,63000,臺北市,6300300,大安區,龍淵里,--
2,63000,臺北市,6300300,大安區,龍門里,--
2,63000,臺北市,6300300,大安區,通安里,--
2,63000,臺北市,6300300,大安區,臨江里,--
2,63000,臺北市,6300300,大安區,法治里,--
2,63000,臺北市,6300300,大安區,敦煌里,--
2,63000,臺北市,6300300,大安區,敦安里,--
2,63000,臺北市,6300300,大安區,建安里,104
2,63000,臺北市,6300300,大安區,全安里,302
2,63000,臺北市,6300300,大安區,光武里,2186
2,63000,臺北市,6300300,大安區,福住里,533
2,63000,臺北市,6300300,大安區,通化里,1551
2,63000,臺北市,6300300,大安區,誠安里,537525
2,63000,臺北市,6300300,大安區,黎元里,882817
2,63000,臺北市,6300300,大安區,古風里,423098
2,63000,臺北市,6300300,大安區,錦安里,593125
2,63000,臺北市,6300300,大安區,永康里,998926
2,63000,臺北市,6300300,大安區,和安里,1806313
2,63000,臺北市,6300300,大安區,芳和里,1462404
2,63000,臺北市,6300300,大安區,黎孝里,1955612
2,63000,臺北市,6300300,大安區,黎和里,1298065
2,63000,臺北市,6300300,大安區,虎嘯里,1358625
2,63000,臺北市,6300300,大安區,光信里,1395412
2,63000,臺北市,6300300,大安區,光明里,1017008
2,63000,臺北市,6300300,大安區,龍安里,1765089
2,63000,臺北市,6300300,大安區,正聲里,1677227
2,63000,臺北市,6300300,大安區,華聲里,1502927
2,63000,臺北市,6300300,大安區,民炤里,2711915
2,63000,臺北市,6300400,中山區,力行里,1344855
2,63000,臺北市,6300400,中山區,集英里,2036921
2,63000,臺北市,6300400,中山區,行政里,1433243
2,63000,臺北市,6300400,中山區,正得里,1583357
2,63000,臺北市,6300400,中山區,新喜里,1205533
2,63000,臺北市,6300400,中山區,聚盛里,1445555
2,63000,臺北市,6300400,中山區,江寧里,907171
2,63000,臺北市,6300400,中山區,圓山里,1199713
2,63000,臺北市,6300400,中山區,行仁里,1786840
2,63000,臺北市,6300400,中山區,下埤里,1935762
2,63000,臺北市,6300400,中山區,松江里,856735
2,63000,臺北市,6300400,中山區,新福里,637539
2,63000,臺北市,6300400,中山區,行孝里,925684
2,63000,臺北市,6300400,中山區,朱馥里,494788
2,63000,臺北市,6300400,中山區,大佳里,102192
2,63000,臺北市,6300400,中山區,恆安里,5767
2,63000,臺北市,6300400,中山區,中央里,1017322
2,63000,臺北市,6300400,中山區,江山里,782668
2,63000,臺北市,6300400,中山區,中吉里,1190
2,63000,臺北市,6300400,中山區,新生里,1465539
2,63000,臺北市,6300400,中山區,朱崙里,1168
2,63000,臺北市,6300400,中山區,新庄里,6535
2,63000,臺北市,6300400,中山區,中原里,--
2,63000,臺北市,6300400,中山區,晴光里,777
2,63000,臺北市,6300400,中山區,劍潭里,--
2,63000,臺北市,6300400,中山區,大直里,--
2,63000,臺北市,6300400,中山區,成功里,--
2,63000,臺北市,6300400,中山區,永安里,--
2,63000,臺北市,6300400,中山區,康樂里,--
2,63000,臺北市,6300400,中山區,金泰里,--
2,63000,臺北市,6300400,中山區,北安里,--
2,63000,臺北市,6300400,中山區,正守里,7209
2,63000,臺北市,6300400,中山區,中庄里,3582
2,63000,臺北市,6300400,中山區,正義里,375
2,63000,臺北市,6300400,中山區,龍洲里,1013571
2,63000,臺北市,6300400,中山區,聚葉里,1298300
2,63000,臺北市,6300400,中山區,中山里,577017
2,63000,臺北市,6300400,中山區,復華里,1578163
2,63000,臺北市,6300400,中山區,民安里,675927
2,63000,臺北市,6300400,中山區,埤頭里,392478
2,63000,臺北市,6300400,中山區,興亞里,1998587
2,63000,臺北市,6300400,中山區,朱園里,1889529
2,63000,臺北市,6300500,中正區,螢圃里,64236
