月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量
2,63000,臺北市,6300100,松山區,吉祥里,2258400
2,63000,臺北市,6300100,松山區,東光里,1652687
2,63000,臺北市,6300100,松山區,新聚里,2052594
2,63000,臺北市,6300100,松山區,安平里,1977354
2,63000,臺北市,6300100,松山區,自強里,2030587
2,63000,臺北市,6300100,松山區,復盛里,1448084
2,63000,臺北市,6300100,松山區,龍田里,1508042
2,63000,臺北市,6300100,松山區,鵬程里,1220733
2,63000,臺北市,6300100,松山區,福成里,639278
2,63000,臺北市,6300100,松山區,復勢里,1616324
2,63000,臺北市,6300100,松山區,新益里,759300
2,63000,臺北市,6300100,松山區,美仁里,796742
2,63000,臺北市,6300100,松山區,中華里,933589
2,63000,臺北市,6300100,松山區,東勢里,1099696
2,63000,臺北市,6300100,松山區,中崙里,928437
2,63000,臺北市,6300100,松山區,莊敬里,591899
2,63000,臺北市,6300100,松山區,復建里,2074
2,63000,臺北市,6300100,松山區,松基里,1469049
2,63000,臺北市,6300100,松山區,吉仁里,1967
2,63000,臺北市,6300100,松山區,敦化里,--
2,63000,臺北市,6300100,松山區,復源里,537
2,63000,臺北市,6300100,松山區,東榮里,--
2,63000,臺北市,6300100,松山區,精忠里,--
2,63000,臺北市,6300100,松山區,富錦里,--
2,63000,臺北市,6300100,松山區,民有里,5060
2,63000,臺北市,6300100,松山區,民福里,67257
2,63000,臺北市,6300100,松山區,東昌里,--
2,63000,臺北市,6300100,松山區,新東里,915315
2,63000,臺北市,6300100,松山區,三民里,698824
2,63000,臺北市,6300100,松山區,介壽里,889320
2,63000,臺北市,6300100,松山區,富泰里,991031
2,63000,臺北市,6300100,松山區,中正里,1076479
2,63000,臺北市,6300100,松山區,慈祐里,1963965
2,63000,臺北市,6300200,信義區,三張里,2252535
2,63000,臺北市,6300200,信義區,三犁里,1603866
2,63000,臺北市,6300200,信義區,六合里,1921003
2,63000,臺北市,6300200,信義區,景新里,1614644
2,63000,臺北市,6300200,信義區,泰和里,1732466
2,63000,臺北市,6300200,信義區,惠安里,1432279
2,63000,臺北市,6300200,信義區,正和里,1030706
2,63000,臺北市,6300200,信義區,四育里,1227646
2,63000,臺北市,6300200,信義區,雅祥里,1019448
2,63000,臺北市,6300200,信義區,五常里,843798
2,63000,臺北市,6300200,信義區,西村里,806244
2,63000,臺北市,6300200,信義區,雙和里,507461
2,63000,臺北市,6300200,信義區,中興里,676209
2,63000,臺北市,6300200,信義區,興隆里,224744
2,63000,臺北市,6300200,信義區,景聯里,226730
2,63000,臺北市,6300200,信義區,新仁里,3763
2,63000,臺北市,6300200,信義區,黎忠里,--
2,63000,臺北市,6300200,信義區,景勤里,2834
2,63000,臺北市,6300200,信義區,松友里,370
2,63000,臺北市,6300200,信義區,五全里,40
2,63000,臺北市,6300200,信義區,敦厚里,266
2,63000,臺北市,6300200,信義區,黎安里,2213
2,63000,臺北市,6300200,信義區,富台里,683
2,63000,臺北市,6300200,信義區,六藝里,602
2,63000,臺北市,6300200,信義區,松光里,--
2,63000,臺北市,6300200,信義區,松隆里,--
2,63000,臺北市,6300200,信義區,黎平里,61
2,63000,臺北市,6300200,信義區,長春里,--
2,63000,臺北市,6300200,信義區,中坡里,--
2,63000,臺北市,6300200,信義區,中行里,3720
2,63000,臺北市,6300200,信義區,大道里,--
2,63000,臺北市,6300200,信義區,大仁里,--
2,63000,臺北市,6300200,信義區,嘉興里,18760
2,63000,臺北市,6300200,信義區,廣居里,6417
2,63000,臺北市,6300200,信義區,興雅里,939
2,63000,臺北市,6300200,信義區,國業里,--
2,63000,臺北市,6300200,信義區,四維里,--
2,63000,臺北市,6300200,信義區,永春里,--
