月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量
2,63000,臺北市,6300100,松山區,慈祐里,17566
2,63000,臺北市,6300100,松山區,松基里,--
2,63000,臺北市,6300100,松山區,中正里,424
2,63000,臺北市,6300100,松山區,富泰里,5320
2,63000,臺北市,6300100,松山區,介壽里,1230
2,63000,臺北市,6300100,松山區,三民里,50
2,63000,臺北市,6300100,松山區,新東里,235119
2,63000,臺北市,6300100,松山區,鵬程里,1314749
2,63000,臺北市,6300100,松山區,民福里,--
2,63000,臺北市,6300100,松山區,復勢里,1673980
2,63000,臺北市,6300100,松山區,東勢里,1132677
2,63000,臺北市,6300100,松山區,新益里,800804
2,63000,臺北市,6300100,松山區,莊敬里,618281
2,63000,臺北市,6300100,松山區,中華里,972997
2,63000,臺北市,6300100,松山區,福成里,711931
2,63000,臺北市,6300100,松山區,中崙里,956788
2,63000,臺北市,6300100,松山區,安平里,2223996
2,63000,臺北市,6300100,松山區,吉仁里,1967
2,63000,臺北市,6300100,松山區,敦化里,--
2,63000,臺北市,6300100,松山區,復源里,--
2,63000,臺北市,6300100,松山區,民有里,--
2,63000,臺北市,6300100,松山區,東昌里,--
2,63000,臺北市,6300100,松山區,東榮里,--
2,63000,臺北市,6300100,松山區,富錦里,--
2,63000,臺北市,6300100,松山區,精忠里,--
2,63000,臺北市,6300100,松山區,美仁里,837108
2,63000,臺北市,6300100,松山區,東光里,1952344
2,63000,臺北市,6300100,松山區,復建里,11015
2,63000,臺北市,6300100,松山區,新聚里,2340456
2,63000,臺北市,6300100,松山區,復盛里,1637759
2,63000,臺北市,6300100,松山區,吉祥里,2571981
2,63000,臺北市,6300100,松山區,龍田里,1619092
2,63000,臺北市,6300100,松山區,自強里,2261759
2,63000,臺北市,6300200,信義區,永吉里,270665
2,63000,臺北市,6300200,信義區,三張里,2673237
2,63000,臺北市,6300200,信義區,六合里,2264106
2,63000,臺北市,6300200,信義區,西村里,956059
2,63000,臺北市,6300200,信義區,三犁里,2008003
2,63000,臺北市,6300200,信義區,惠安里,1727595
2,63000,臺北市,6300200,信義區,景新里,1938878
2,63000,臺北市,6300200,信義區,雙和里,591001
2,63000,臺北市,6300200,信義區,正和里,1227234
2,63000,臺北市,6300200,信義區,黎安里,2502
2,63000,臺北市,6300200,信義區,黎忠里,12749
2,63000,臺北市,6300200,信義區,廣居里,--
2,63000,臺北市,6300200,信義區,安康里,99
2,63000,臺北市,6300200,信義區,長春里,--
2,63000,臺北市,6300200,信義區,新仁里,20176
2,63000,臺北市,6300200,信義區,興雅里,--
2,63000,臺北市,6300200,信義區,四維里,--
2,63000,臺北市,6300200,信義區,永春里,--
2,63000,臺北市,6300200,信義區,國業里,--
2,63000,臺北市,6300200,信義區,松隆里,17
2,63000,臺北市,6300200,信義區,嘉興里,--
2,63000,臺北市,6300200,信義區,黎順里,5
2,63000,臺北市,6300200,信義區,松光里,20
2,63000,臺北市,6300200,信義區,中坡里,--
2,63000,臺北市,6300200,信義區,中行里,--
2,63000,臺北市,6300200,信義區,大道里,--
2,63000,臺北市,6300200,信義區,大仁里,--
2,63000,臺北市,6300200,信義區,黎平里,76
2,63000,臺北市,6300200,信義區,敦厚里,619
2,63000,臺北市,6300200,信義區,五全里,511
2,63000,臺北市,6300200,信義區,六藝里,684
2,63000,臺北市,6300200,信義區,富台里,912
2,63000,臺北市,6300200,信義區,景勤里,5141
2,63000,臺北市,6300200,信義區,松友里,2284
2,63000,臺北市,6300200,信義區,興隆里,259600
2,63000,臺北市,6300200,信義區,泰和里,2044828
2,63000,臺北市,6300200,信義區,景聯里,258665
2,63000,臺北市,6300200,信義區,中興里,713809
2,63000,臺北市,6300200,信義區,雅祥里,1204378
2,63000,臺北市,6300200,信義區,五常里,1009230
2,63000,臺北市,6300200,信義區,四育里,1417189
2,63000,臺北市,6300300,大安區,正聲里,1588123
2,63000,臺北市,6300300,大安區,光明里,938467
2,63000,臺北市,6300300,大安區,大學里,1942692
2,63000,臺北市,6300300,大安區,黎孝里,1893398
2,63000,臺北市,6300300,大安區,光信里,1343822
2,63000,臺北市,6300300,大安區,芳和里,1415209
2,63000,臺北市,6300300,大安區,龍坡里,809374
2,63000,臺北市,6300300,大安區,錦泰里,86414
2,63000,臺北市,6300300,大安區,華聲里,1461480
2,63000,臺北市,6300300,大安區,黎和里,1267726
2,63000,臺北市,6300300,大安區,和安里,1778430
2,63000,臺北市,6300300,大安區,虎嘯里,1333417
2,63000,臺北市,6300300,大安區,黎元里,858678
2,63000,臺北市,6300300,大安區,民炤里,2693148
2,63000,臺北市,6300300,大安區,古風里,406652
2,63000,臺北市,6300300,大安區,古莊里,33820
2,63000,臺北市,6300300,大安區,龍安里,1762027
2,63000,臺北市,6300300,大安區,永康里,998073
2,63000,臺北市,6300300,大安區,光武里,2012
2,63000,臺北市,6300300,大安區,民輝里,65592
2,63000,臺北市,6300300,大安區,福住里,484
2,63000,臺北市,6300300,大安區,龍泉里,--
2,63000,臺北市,6300300,大安區,昌隆里,1220
2,63000,臺北市,6300300,大安區,仁愛里,2640757
2,63000,臺北市,6300300,大安區,義村里,40
2,63000,臺北市,6300300,大安區,臥龍里,982
2,63000,臺北市,6300300,大安區,龍淵里,--
2,63000,臺北市,6300300,大安區,龍門里,--
2,63000,臺北市,6300300,大安區,通安里,--
2,63000,臺北市,6300300,大安區,臨江里,--
2,63000,臺北市,6300300,大安區,法治里,--
2,63000,臺北市,6300300,大安區,錦華里,6726
2,63000,臺北市,6300300,大安區,龍圖里,9961
2,63000,臺北市,6300300,大安區,新龍里,--
2,63000,臺北市,6300300,大安區,龍陣里,--
2,63000,臺北市,6300300,大安區,龍雲里,1191585
2,63000,臺北市,6300300,大安區,龍生里,1770
2,63000,臺北市,6300300,大安區,住安里,1114591
2,63000,臺北市,6300300,大安區,義安里,16
2,63000,臺北市,6300300,大安區,敦煌里,--
2,63000,臺北市,6300300,大安區,群賢里,1435323
2,63000,臺北市,6300300,大安區,群英里,1505353
2,63000,臺北市,6300300,大安區,建倫里,3685
2,63000,臺北市,6300300,大安區,敦安里,--
2,63000,臺北市,6300300,大安區,全安里,306
