月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量
2,63000,臺北市,6300100,松山區,東光里,1782949
2,63000,臺北市,6300100,松山區,自強里,1900991
2,63000,臺北市,6300100,松山區,吉祥里,2342324
2,63000,臺北市,6300100,松山區,新聚里,2083497
2,63000,臺北市,6300100,松山區,龍田里,1417253
2,63000,臺北市,6300100,松山區,鵬程里,1126315
2,63000,臺北市,6300100,松山區,復勢里,1578989
2,63000,臺北市,6300100,松山區,復盛里,1470673
2,63000,臺北市,6300100,松山區,安平里,2170566
2,63000,臺北市,6300100,松山區,美仁里,773267
2,63000,臺北市,6300100,松山區,東勢里,1104521
2,63000,臺北市,6300100,松山區,福成里,609476
2,63000,臺北市,6300100,松山區,莊敬里,582203
2,63000,臺北市,6300100,松山區,新益里,752647
2,63000,臺北市,6300100,松山區,慈祐里,1956036
2,63000,臺北市,6300100,松山區,中華里,974734
2,63000,臺北市,6300100,松山區,中崙里,982833
2,63000,臺北市,6300100,松山區,三民里,707768
2,63000,臺北市,6300100,松山區,介壽里,888209
2,63000,臺北市,6300100,松山區,中正里,1168949
2,63000,臺北市,6300100,松山區,富泰里,972213
2,63000,臺北市,6300100,松山區,民福里,61451
2,63000,臺北市,6300100,松山區,新東里,920548
2,63000,臺北市,6300100,松山區,松基里,1520266
2,63000,臺北市,6300100,松山區,富錦里,3593
2,63000,臺北市,6300100,松山區,吉仁里,1302
2,63000,臺北市,6300100,松山區,精忠里,3793
2,63000,臺北市,6300100,松山區,東昌里,--
2,63000,臺北市,6300100,松山區,復建里,3934
2,63000,臺北市,6300100,松山區,民有里,6646
2,63000,臺北市,6300100,松山區,復源里,2200
2,63000,臺北市,6300100,松山區,東榮里,21935
2,63000,臺北市,6300100,松山區,敦化里,29256
2,63000,臺北市,6300200,信義區,六合里,2024439
2,63000,臺北市,6300200,信義區,三張里,2451700
2,63000,臺北市,6300200,信義區,雅祥里,1002380
2,63000,臺北市,6300200,信義區,景新里,1748057
2,63000,臺北市,6300200,信義區,泰和里,1893291
2,63000,臺北市,6300200,信義區,惠安里,1511937
2,63000,臺北市,6300200,信義區,中興里,752844
2,63000,臺北市,6300200,信義區,三犁里,1786780
2,63000,臺北市,6300200,信義區,西村里,848662
2,63000,臺北市,6300200,信義區,正和里,1141667
2,63000,臺北市,6300200,信義區,永吉里,993551
2,63000,臺北市,6300200,信義區,雙和里,527028
2,63000,臺北市,6300200,信義區,興隆里,230125
2,63000,臺北市,6300200,信義區,嘉興里,--
2,63000,臺北市,6300200,信義區,四育里,1244889
