月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量
1,63000,臺北市,6300100,松山區,精忠里,1002883
1,63000,臺北市,6300100,松山區,民有里,2935636
1,63000,臺北市,6300100,松山區,中正里,1428593
1,63000,臺北市,6300100,松山區,中華里,713341
1,63000,臺北市,6300100,松山區,三民里,896999
1,63000,臺北市,6300100,松山區,復建里,1056529
1,63000,臺北市,6300100,松山區,民福里,1616578
1,63000,臺北市,6300100,松山區,東昌里,556020
1,63000,臺北市,6300100,松山區,東榮里,1932465
1,63000,臺北市,6300100,松山區,莊敬里,490024
1,63000,臺北市,6300100,松山區,復盛里,586
1,63000,臺北市,6300100,松山區,慈祐里,16881
1,63000,臺北市,6300100,松山區,吉祥里,413
1,63000,臺北市,6300100,松山區,復勢里,764
1,63000,臺北市,6300100,松山區,福成里,--
1,63000,臺北市,6300100,松山區,新聚里,--
1,63000,臺北市,6300100,松山區,美仁里,--
1,63000,臺北市,6300100,松山區,安平里,--
1,63000,臺北市,6300100,松山區,鵬程里,--
1,63000,臺北市,6300100,松山區,自強里,--
1,63000,臺北市,6300100,松山區,東勢里,--
1,63000,臺北市,6300100,松山區,東光里,--
1,63000,臺北市,6300100,松山區,富泰里,--
1,63000,臺北市,6300100,松山區,介壽里,--
1,63000,臺北市,6300100,松山區,松基里,89
1,63000,臺北市,6300100,松山區,中崙里,8029
1,63000,臺北市,6300100,松山區,新東里,221506
1,63000,臺北市,6300100,松山區,龍田里,526302
1,63000,臺北市,6300100,松山區,新益里,322749
1,63000,臺北市,6300100,松山區,富錦里,1194283
1,63000,臺北市,6300100,松山區,復源里,729016
1,63000,臺北市,6300100,松山區,吉仁里,977099
1,63000,臺北市,6300100,松山區,敦化里,1687757
1,63000,臺北市,6300200,信義區,新仁里,13148
1,63000,臺北市,6300200,信義區,安康里,2944249
1,63000,臺北市,6300200,信義區,興隆里,--
1,63000,臺北市,6300200,信義區,中行里,1628690
1,63000,臺北市,6300200,信義區,松光里,1202609
1,63000,臺北市,6300200,信義區,永春里,1261488
1,63000,臺北市,6300200,信義區,國業里,1688795
1,63000,臺北市,6300200,信義區,黎順里,1139405
1,63000,臺北市,6300200,信義區,五全里,1146376
1,63000,臺北市,6300200,信義區,松隆里,473193
1,63000,臺北市,6300200,信義區,長春里,1141386
1,63000,臺北市,6300200,信義區,興雅里,1499368
1,63000,臺北市,6300200,信義區,中坡里,973881
1,63000,臺北市,6300200,信義區,四維里,1112205
1,63000,臺北市,6300200,信義區,景勤里,942814
1,63000,臺北市,6300200,信義區,大道里,1487929
1,63000,臺北市,6300200,信義區,富台里,1046994
1,63000,臺北市,6300200,信義區,黎安里,345389
1,63000,臺北市,6300200,信義區,敦厚里,1222190
1,63000,臺北市,6300200,信義區,廣居里,1921017
1,63000,臺北市,6300200,信義區,松友里,1382153
1,63000,臺北市,6300200,信義區,六藝里,802510
1,63000,臺北市,6300200,信義區,嘉興里,842114
1,63000,臺北市,6300200,信義區,大仁里,906070
1,63000,臺北市,6300200,信義區,雙和里,1242402
1,63000,臺北市,6300200,信義區,三犁里,10840
1,63000,臺北市,6300200,信義區,正和里,--
1,63000,臺北市,6300200,信義區,黎平里,1779594
1,63000,臺北市,6300200,信義區,永吉里,11180
1,63000,臺北市,6300200,信義區,黎忠里,1099517
1,63000,臺北市,6300200,信義區,泰和里,1272
1,63000,臺北市,6300200,信義區,三張里,960
1,63000,臺北市,6300200,信義區,景新里,257
1,63000,臺北市,6300200,信義區,六合里,--
1,63000,臺北市,6300200,信義區,雅祥里,--
1,63000,臺北市,6300200,信義區,西村里,--
1,63000,臺北市,6300200,信義區,惠安里,1486
1,63000,臺北市,6300200,信義區,四育里,6440
1,63000,臺北市,6300200,信義區,五常里,8431
1,63000,臺北市,6300200,信義區,景聯里,1023706
1,63000,臺北市,6300200,信義區,中興里,524755
1,63000,臺北市,6300300,大安區,民輝里,320417
1,63000,臺北市,6300300,大安區,敦安里,--
1,63000,臺北市,6300300,大安區,敦煌里,--
1,63000,臺北市,6300300,大安區,義村里,--
1,63000,臺北市,6300300,大安區,光信里,491
1,63000,臺北市,6300300,大安區,昌隆里,16314
1,63000,臺北市,6300300,大安區,誠安里,82121
1,63000,臺北市,6300300,大安區,通化里,1429579
1,63000,臺北市,6300300,大安區,通安里,1305377
1,63000,臺北市,6300300,大安區,義安里,1646305
1,63000,臺北市,6300300,大安區,仁愛里,9630
1,63000,臺北市,6300300,大安區,建倫里,2353277
1,63000,臺北市,6300300,大安區,龍生里,1468871
1,63000,臺北市,6300300,大安區,福住里,1391190
1,63000,臺北市,6300300,大安區,大學里,7055
1,63000,臺北市,6300300,大安區,龍門里,1144495
1,63000,臺北市,6300300,大安區,錦華里,1116894
1,63000,臺北市,6300300,大安區,民炤里,2536
1,63000,臺北市,6300300,大安區,學府里,460446
1,63000,臺北市,6300300,大安區,車層里,2246992
1,63000,臺北市,6300300,大安區,新龍里,1380419
1,63000,臺北市,6300300,大安區,臥龍里,577493
1,63000,臺北市,6300300,大安區,古風里,775661
1,63000,臺北市,6300300,大安區,法治里,1299978
1,63000,臺北市,6300300,大安區,全安里,1460691
1,63000,臺北市,6300300,大安區,龍泉里,1228429
1,63000,臺北市,6300300,大安區,黎元里,297978
1,63000,臺北市,6300300,大安區,錦安里,842030
1,63000,臺北市,6300300,大安區,古莊里,2093433
1,63000,臺北市,6300300,大安區,仁慈里,3826
1,63000,臺北市,6300300,大安區,錦泰里,676889
1,63000,臺北市,6300300,大安區,住安里,409350
1,63000,臺北市,6300300,大安區,黎和里,3489
1,63000,臺北市,6300300,大安區,群賢里,449464
1,63000,臺北市,6300300,大安區,光明里,868
1,63000,臺北市,6300300,大安區,群英里,--
1,63000,臺北市,6300300,大安區,和安里,--
1,63000,臺北市,6300300,大安區,德安里,--
1,63000,臺北市,6300300,大安區,龍安里,--
1,63000,臺北市,6300300,大安區,正聲里,--
1,63000,臺北市,6300300,大安區,華聲里,--
