月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量
6,63000,臺北市,6300100,松山區,吉祥里,2617048
6,63000,臺北市,6300100,松山區,東光里,2043100
6,63000,臺北市,6300100,松山區,慈祐里,2161571
6,63000,臺北市,6300100,松山區,自強里,2154771
6,63000,臺北市,6300100,松山區,復盛里,1723428
6,63000,臺北市,6300100,松山區,龍田里,1637790
6,63000,臺北市,6300100,松山區,復勢里,1981231
6,63000,臺北市,6300100,松山區,美仁里,917529
6,63000,臺北市,6300100,松山區,鵬程里,1389884
6,63000,臺北市,6300100,松山區,富泰里,1060233
6,63000,臺北市,6300100,松山區,中華里,1132454
6,63000,臺北市,6300100,松山區,東勢里,1356513
6,63000,臺北市,6300100,松山區,福成里,749766
6,63000,臺北市,6300100,松山區,新益里,873494
6,63000,臺北市,6300100,松山區,介壽里,968183
6,63000,臺北市,6300100,松山區,三民里,774205
6,63000,臺北市,6300100,松山區,莊敬里,716202
6,63000,臺北市,6300100,松山區,民福里,56849
6,63000,臺北市,6300100,松山區,民有里,1235
6,63000,臺北市,6300100,松山區,復源里,--
6,63000,臺北市,6300100,松山區,敦化里,--
6,63000,臺北市,6300100,松山區,富錦里,4047
6,63000,臺北市,6300100,松山區,精忠里,23
6,63000,臺北市,6300100,松山區,東昌里,--
6,63000,臺北市,6300100,松山區,吉仁里,2537
6,63000,臺北市,6300100,松山區,復建里,3519
6,63000,臺北市,6300100,松山區,安平里,2487755
6,63000,臺北市,6300100,松山區,新東里,1023507
6,63000,臺北市,6300100,松山區,松基里,1675869
6,63000,臺北市,6300100,松山區,東榮里,26503
6,63000,臺北市,6300100,松山區,中崙里,1204834
6,63000,臺北市,6300100,松山區,中正里,1300125
6,63000,臺北市,6300100,松山區,新聚里,2567847
6,63000,臺北市,6300200,信義區,六合里,2001752
6,63000,臺北市,6300200,信義區,三張里,2709653
6,63000,臺北市,6300200,信義區,永吉里,1184575
6,63000,臺北市,6300200,信義區,惠安里,1628385
6,63000,臺北市,6300200,信義區,西村里,919806
6,63000,臺北市,6300200,信義區,景新里,2014556
6,63000,臺北市,6300200,信義區,正和里,1252916
6,63000,臺北市,6300200,信義區,四育里,1372020
6,63000,臺北市,6300200,信義區,雙和里,566008
6,63000,臺北市,6300200,信義區,泰和里,1951113
6,63000,臺北市,6300200,信義區,雅祥里,1188177
6,63000,臺北市,6300200,信義區,三犁里,1951223
6,63000,臺北市,6300200,信義區,嘉興里,--
6,63000,臺北市,6300200,信義區,五常里,975233
6,63000,臺北市,6300200,信義區,中興里,905351
6,63000,臺北市,6300200,信義區,安康里,7632
6,63000,臺北市,6300200,信義區,興隆里,283641
6,63000,臺北市,6300200,信義區,黎順里,--
6,63000,臺北市,6300200,信義區,廣居里,24
6,63000,臺北市,6300200,信義區,中坡里,--
6,63000,臺北市,6300200,信義區,興雅里,--
6,63000,臺北市,6300200,信義區,景聯里,281453
6,63000,臺北市,6300200,信義區,中行里,4761
6,63000,臺北市,6300200,信義區,黎安里,1964
6,63000,臺北市,6300200,信義區,景勤里,3263
6,63000,臺北市,6300200,信義區,黎平里,59
6,63000,臺北市,6300200,信義區,黎忠里,--
6,63000,臺北市,6300200,信義區,大道里,--
6,63000,臺北市,6300200,信義區,大仁里,--
6,63000,臺北市,6300200,信義區,松光里,--
6,63000,臺北市,6300200,信義區,國業里,2090
6,63000,臺北市,6300200,信義區,松隆里,377
6,63000,臺北市,6300200,信義區,長春里,8920
6,63000,臺北市,6300200,信義區,四維里,5052
6,63000,臺北市,6300200,信義區,永春里,15960
6,63000,臺北市,6300200,信義區,富台里,806
6,63000,臺北市,6300200,信義區,五全里,446
6,63000,臺北市,6300200,信義區,松友里,1702
6,63000,臺北市,6300200,信義區,六藝里,5227
6,63000,臺北市,6300200,信義區,敦厚里,5898
6,63000,臺北市,6300200,信義區,新仁里,37113
6,63000,臺北市,6300300,大安區,黎和里,1095694
6,63000,臺北市,6300300,大安區,黎孝里,1874033
6,63000,臺北市,6300300,大安區,大學里,2123076
6,63000,臺北市,6300300,大安區,芳和里,1363920
6,63000,臺北市,6300300,大安區,華聲里,1567566
6,63000,臺北市,6300300,大安區,車層里,25633
6,63000,臺北市,6300300,大安區,黎元里,879099
6,63000,臺北市,6300300,大安區,正聲里,1781751
6,63000,臺北市,6300300,大安區,光信里,1535969
6,63000,臺北市,6300300,大安區,龍坡里,801145
6,63000,臺北市,6300300,大安區,誠安里,662709
6,63000,臺北市,6300300,大安區,住安里,1212897
6,63000,臺北市,6300300,大安區,建安里,7926
6,63000,臺北市,6300300,大安區,群英里,1543281
6,63000,臺北市,6300300,大安區,錦泰里,--
6,63000,臺北市,6300300,大安區,龍雲里,1246876
6,63000,臺北市,6300300,大安區,古莊里,21646
6,63000,臺北市,6300300,大安區,仁慈里,1728753
6,63000,臺北市,6300300,大安區,德安里,1977832
6,63000,臺北市,6300300,大安區,民輝里,76654
6,63000,臺北市,6300300,大安區,義村里,--
6,63000,臺北市,6300300,大安區,通安里,10303
6,63000,臺北市,6300300,大安區,仁愛里,3002286
6,63000,臺北市,6300300,大安區,義安里,5680
6,63000,臺北市,6300300,大安區,學府里,296411
6,63000,臺北市,6300300,大安區,錦華里,--
6,63000,臺北市,6300300,大安區,龍圖里,--
6,63000,臺北市,6300300,大安區,龍生里,1943
6,63000,臺北市,6300300,大安區,福住里,549
6,63000,臺北市,6300300,大安區,龍泉里,2402
6,63000,臺北市,6300300,大安區,昌隆里,--
6,63000,臺北市,6300300,大安區,新龍里,15
6,63000,臺北市,6300300,大安區,龍陣里,5941
6,63000,臺北市,6300300,大安區,臨江里,--
6,63000,臺北市,6300300,大安區,法治里,--
6,63000,臺北市,6300300,大安區,龍淵里,--
6,63000,臺北市,6300300,大安區,龍門里,--
6,63000,臺北市,6300300,大安區,敦安里,3155
6,63000,臺北市,6300300,大安區,敦煌里,979
6,63000,臺北市,6300300,大安區,古風里,404598
6,63000,臺北市,6300300,大安區,建倫里,13577
6,63000,臺北市,6300300,大安區,錦安里,590602
6,63000,臺北市,6300300,大安區,虎嘯里,1508316
6,63000,臺北市,6300300,大安區,通化里,20916
6,63000,臺北市,6300300,大安區,民炤里,2732889
6,63000,臺北市,6300300,大安區,全安里,30209
6,63000,臺北市,6300300,大安區,光武里,31815
6,63000,臺北市,6300300,大安區,臥龍里,34465
6,63000,臺北市,6300300,大安區,和安里,1820430
6,63000,臺北市,6300300,大安區,永康里,1081016
6,63000,臺北市,6300300,大安區,群賢里,1600536
6,63000,臺北市,6300300,大安區,光明里,1006976
6,63000,臺北市,6300300,大安區,龍安里,1763354
6,63000,臺北市,6300400,中山區,興亞里,2417318
6,63000,臺北市,6300400,中山區,行政里,1616402
6,63000,臺北市,6300400,中山區,下埤里,1980715
6,63000,臺北市,6300400,中山區,朱園里,2315754
6,63000,臺北市,6300400,中山區,復華里,1846468
6,63000,臺北市,6300400,中山區,龍洲里,1031835
6,63000,臺北市,6300400,中山區,集英里,2455281
6,63000,臺北市,6300400,中山區,新喜里,1360172
6,63000,臺北市,6300400,中山區,江山里,816171
6,63000,臺北市,6300400,中山區,中央里,1161040
6,63000,臺北市,6300400,中山區,新生里,1860292
6,63000,臺北市,6300400,中山區,新福里,732453
6,63000,臺北市,6300400,中山區,中山里,713329
6,63000,臺北市,6300400,中山區,晴光里,305
6,63000,臺北市,6300400,中山區,朱崙里,1678
6,63000,臺北市,6300400,中山區,正得里,2025629
6,63000,臺北市,6300400,中山區,行仁里,1970111
6,63000,臺北市,6300400,中山區,成功里,105
6,63000,臺北市,6300400,中山區,行孝里,983818
6,63000,臺北市,6300400,中山區,劍潭里,1228
6,63000,臺北市,6300400,中山區,江寧里,973872
6,63000,臺北市,6300400,中山區,大直里,4760
6,63000,臺北市,6300400,中山區,新庄里,5317
